Year,Month,Day,Activity,Time,cleaned_species
2000,November,4,Surfing,04:30 PM,White Shark
2000,October,29,Fishing ,10:00 PM,White Shark
2000,October,20,Surfing,06:00 PM,Not Specified
2000,October,18,Swimming / snorkeling,11:20 AM,Tiger Shark
2000,October,14,Swimming,03:30 PM,Not Specified
2000,October,9,Surfing,Not Specified,Not Specified
2000,October,6,Surfing,02:30 PM,Blacktip Shark
2000,October,6,Body surfing,12:48 PM,Not Specified
2000,October,2,Surfing,04:30 PM,Not Specified
2000,September,29,Sitting on surfboard,09:00 AM,White Shark
2000,September,25,Surfing,01:00 PM,White Shark
2000,September,24,Surfing,07:30 AM,White Shark
2000,September,19,Fell onto dead shark,Not Specified,Blue Shark
2000,September,16,Surfing,05:00 PM,White Shark
2000,September,16,Not Specified,Not Specified,Not Specified
2000,September,15,Standing / surfing,06:00 PM,Not Specified
2000,September,12,Surfing,12:00 PM,Not Specified
2000,September,11,Swimming / Body surfing,01:20 PM,Not Specified
2000,September,10,Swimming,05:42 PM,Not Specified
2000,September,10,Free diving,11:00 AM,White Shark
2000,September,8,Swimming,Not Specified,Zambesi Shark
2000,September,8,Wading,11:45 AM,Not Specified
2000,September,8,Surfing,06:05 PM,Tiger Shark
2000,August,31,Swimming,12:35 PM,Not Specified
2000,August,30,Jumped into the water,04:00 PM,Bull Shark
2000,August,21,Swimming out to porpoises ,Not Specified,Not Specified
2000,August,15,"Windsurfing, but sitting on his board",11:50 AM,Tiger Shark
2000,August,13,Surfing / Wading,04:30 PM,Not Specified
2000,August,12,Standing,04:45 PM,Blacktip Shark
2000,August,11,Swimming ,Not Specified,Not Specified
2000,August,10,Attempting to illegally enter the USA,Not Specified,Not Specified
2000,August,1,Swimming,Not Specified,Zambesi Shark
2000,July,25,Not Specified,Not Specified,Not Specified
2000,July,22,Snorkeling,Not Specified,Nurse Shark
2000,July,17,Surfing,Not Specified,Not Specified
2000,July,16,Surfing,Not Specified,Not Specified
2000,July,16,Surfing,Not Specified,Not Specified
2000,July,15,Surfing,Not Specified,Not Specified
2000,July,15,Surfing,Not Specified,Not Specified
2000,July,12,Scuba diving,Not Specified,Grey Reef Shark
2000,July,10,Wading,03:45 PM,Not Specified
2000,July,9,Swimming ,06:00 PM,Not Specified
2000,July,7,Jumping,Not Specified,Lemon Shark
2000,July,6,Playing,04:30 PM,Tiger Shark
2000,July,4,Wading,06:00 PM,Not Specified
2000,July,4,"Spearfishing, holding mesh bag with speared fish",12:00 PM,Nurse Shark
2000,July,2,Wading,05:00 PM,Not Specified
2000,July,2,Standing,02:45 PM,Spinner Shark
2000,July,1,Swimming,Not Specified,Zambesi Shark
2000,June,30,Not Specified,Not Specified,Not Specified
2000,June,29,Fishing,Not Specified,Mako Shark
2000,June,19,Standing,07:50 AM,Not Specified
2000,June,13,Sailing,02:30 PM,Bull Shark
2000,June,10,Surfing,04:00 PM,Blacktip Shark
2000,June,9,Swimming,06:45 AM,Bull Shark
2000,June,9,Swimming ,06:45 AM,Bull Shark
2000,June,2,Snorkeling,02:55 PM,Not Specified
2000,May,13,"Air Disaster - Piper aircraft crashed into the sea, killing all on board",Not Specified,Bull Shark
2000,May,9,Not Specified,Not Specified,Not Specified
2000,May,7,Standing,Not Specified,Not Specified
2000,May,7,Diving,Not Specified,Not Specified
2000,April,14,Walking,11:57 AM,Not Specified
2000,April,9,Boogie boarding / wading,02:30 PM,Not Specified
2000,March,31,Fishing,Not Specified,Not Specified
2000,March,30,Swimming,02:00 PM,Not Specified
2000,March,26,Boogie boarding,11:15 AM,Not Specified
2000,March,24,Surfing,02:00 PM,Not Specified
2000,March,15,Spearfishing,Not Specified,Tiger Shark
2000,March,14,Surfing,07:30 PM,Tiger Shark
2000,March,10,Rowing,Not Specified,Not Specified
2000,March,9,Rowing,Not Specified,Not Specified
2000,March,2,Swimming,Not Specified,Not Specified
2000,March,1,Spearfishing,04:00 PM,Mako Shark
2000,February,21,Not Specified,Not Specified,Not Specified
2000,February,19,Body surfing,02:00 PM,White Shark
2000,February,14,Feeding prawns to captive sharks,Not Specified,Blacktip Shark
2000,February,3,Surfing,Not Specified,Not Specified
2000,February,1,Surfing,Not Specified,Not Specified
2000,January,5,Diving,Not Specified,Not Specified
2000,January,1,Fishing for tarpon,Not Specified,Hammerhead Shark
1999,December,31,Surfing,Not Specified,Sevengill Shark
1999,December,31,Swimming,Not Specified,Sevengill Shark
1999,December,31,Bathing,Not Specified,Sevengill Shark
1999,December,26,Surfing,Not Specified,Bull Shark
1999,December,14,Scuba diving,Not Specified,Not Specified
1999,December,6,Spearfishing,09:30 AM,Not Specified
1999,December,2,Surfing,12:30 PM,Not Specified
1999,November,30,Surfing,03:30 PM,Not Specified
1999,November,23,Swimming,05:20 PM,Tiger Shark
1999,November,15,Surfing (sitting on his board),Not Specified,White Shark
1999,November,13,Surfing,Not Specified,White Shark
1999,November,6,"Spearfishing, but swimming at surface",10:30 AM,Not Specified
1999,November,1,Swimming,Not Specified,Grey Reef Shark
1999,November,1,Swimming,Not Specified,Grey Reef Shark
1999,October,30,Body boarding,05:30 PM,Not Specified
1999,October,30,Body surfing,03:00 PM,Not Specified
1999,October,20,Surfing,Not Specified,Lemon Shark
1999,October,1,"Surfing, lying on surfboard",06:30 PM,Tiger Shark
1999,September,29,Wading to shore after surfing,06:45 PM,Not Specified
1999,September,24,Fishing,Not Specified,White Shark
1999,September,19,Kayaking,06:30 PM,White Shark
1999,September,10,Wading,Not Specified,Not Specified
1999,September,5,Surfing,Not Specified,Not Specified
1999,September,4,Wading,Not Specified,Not Specified
1999,September,4,Wading with surfboard,07:00 PM,Not Specified
1999,August,26,Surfing,02:30 PM,Not Specified
1999,August,24,Surfing,Not Specified,Not Specified
1999,August,23,Fishing,Not Specified,Not Specified
1999,August,21,Surfing,06:40 PM,Not Specified
1999,August,16,Lying prone in 2' of water,05:40 PM,Not Specified
1999,August,5,Body surfing,11:25 AM,Not Specified
1999,August,5,Spearfishing & holding catch,05:00 PM,Bull Shark
1999,July,29,Surfing,02:00 PM,White Shark
1999,July,26,Swimming with dolphins,06:25 PM,Bull Shark
1999,July,21,Surfing,10:28 AM,Tiger Shark
1999,July,15,Boogie boarding,11:15 AM,White Shark
1999,July,6,Not Specified,Not Specified,Not Specified
1999,July,4,Wading in school of baitfish,Not Specified,Blacktip Shark
1999,July,3,Surfing,Not Specified,White Shark
1999,June,19,Adrift in a life jacket,Not Specified,Not Specified
1999,June,17,Surfing,09:15 AM,Not Specified
1999,June,12,Swimming,01:15 PM,Not Specified
1999,June,9,Splashing / wading,04:00 PM,Spinner Shark
1999,May,29,Windsurfing,02:30 PM,White Shark
1999,May,1,Surfing,Not Specified,Tiger Shark
1999,April,22,Swimming,06:00 AM,Grey Reef Shark
1999,April,11,Swimming after being swept into sea by a large wave,10:30 AM,Bull Shark
1999,April,1,Surfing,Not Specified,Not Specified
1999,March,18,Scientific research (Dr. Sonny Gruber's student),Not Specified,Not Specified
1999,March,18,"Swimming, towing a kayak",08:30 PM,Not Specified
1999,March,14,Spearfishing,Not Specified,Not Specified
1999,March,14,Fishing,Not Specified,Mako Shark
1999,March,8,Body surfing or body boarding,Not Specified,Not Specified
1999,March,5,Swimming near pod of whales,10:45 AM,Not Specified
1999,February,26,Cruising,Not Specified,Not Specified
1999,February,23,Surfing,Not Specified,Bronze Whaler Shark
1999,February,3,Surfing,03:30 PM,Spinner Shark
1999,January,29,Spearfishing,Not Specified,Bull Shark
1999,January,13,Paddle Skiing,Not Specified,White Shark
1999,January,1,Inflatable boat,Not Specified,Not Specified
1999,January,3,Spearfishing,Not Specified,Bull Shark
1999,January,1,Spearfishing,12:00 PM,White Shark
1970,January,1,Body surfing,Not Specified,Not Specified
1998,December,24,Surfing,08:30 AM,Not Specified
1998,December,22,Standing,03:30 PM,Not Specified
1998,December,18,Splashing,Not Specified,Not Specified
1998,December,15,Surfing,Not Specified,Not Specified
1998,November,21,Swimming,02:00 PM,Tiger Shark
1998,November,14,Surfing,08:45 AM,Not Specified
1998,November,11,Walking,05:00 PM,Not Specified
1998,November,5,Surfing,Not Specified,White Shark
1998,November,2,Fishing for tuna,Not Specified,Not Specified
1998,November,2,Surfing,Not Specified,White Shark
1998,October,24,Swimming,Not Specified,Not Specified
1998,October,18,Surfing,Not Specified,Not Specified
1998,October,10,Surfing,Not Specified,Not Specified
1998,October,4,Surfing,Not Specified,Not Specified
1998,October,1,Diving,Not Specified,Not Specified
1998,October,1,Not Specified,02:30 PM,Not Specified
1998,September,27,Surfing,Not Specified,Not Specified
1998,September,22,Surfing,03:35 PM,Not Specified
1998,September,14,Surfing,Not Specified,Not Specified
1998,September,1,Spearfishing,Not Specified,Not Specified
1998,August,30,Surfing,08:15 PM,Not Specified
1998,August,27,Fishing,Not Specified,Not Specified
1998,August,26,Boogie boarding,02:16 PM,White Shark
1998,August,15,Spearfishing,04:30 PM,Caribbean Reef Shark
1998,August,13,Body-boarding,Not Specified,Not Specified
1998,August,12,Moving a shark in a net ,Not Specified,Tiger Shark
1998,August,1,Surfing (or body boarding),Not Specified,White Shark
1998,August,1,Spearfishing,01:00 PM,White Shark
1998,July,26,Surfing,05:30 PM,Not Specified
1998,July,25,Surfing,Not Specified,Not Specified
1998,July,6,Wading,Not Specified,Raggedtooth Shark
1998,July,11,Surfing,Not Specified,Not Specified
1998,July,6,Surfing,Not Specified,Raggedtooth Shark
1998,June,28,Free diving for abalone,02:00 PM,White Shark
1998,June,22,Body Boarding,09:55 AM,White Shark
1998,June,8,Surfing,06:00 PM,Not Specified
1998,June,5,Surfing,Not Specified,Not Specified
1998,May,30,Surfing,Not Specified,Not Specified
1998,May,29,Body boarding,Not Specified,White Shark
1998,May,29,Body boarding,Not Specified,Not Specified
1998,May,25,Surfing,11:10 AM,Lemon Shark
1998,May,16,Swimming,02:30 PM,Blacktip Shark
1998,May,16,Swimming / surfing,03:00 PM,Not Specified
1998,May,16,Body boarding,02:45 PM,White Shark
1998,April,26,Towing rubber dinghy,03:05 PM,Not Specified
1998,April,21,Surfing (lying prone on his board),Not Specified,White Shark
1998,April,17,Scuba diving,Not Specified,Nurse Shark
1998,April,1,Swimming ,Not Specified,Not Specified
1998,April,1,Not Specified,Not Specified,Not Specified
1998,March,31,Swimming,03:30 PM,Not Specified
1998,March,15,Snorkeling – hunting crayfish and abalone,05:30 PM,White Shark
1998,March,8,Swimming or paddle boarding,Not Specified,Spinner Shark
1998,February,23,Swimming,09:35 AM,Spinner Shark
1998,January,1,Windsurfing,Not Specified,Not Specified
1998,January,25,Bathing,Not Specified,Not Specified
1998,January,25,Surfing,Not Specified,Not Specified
1998,January,17,Surfing,Not Specified,Not Specified
1998,January,14,Surfing,01:15 PM,Dusky Shark
1998,January,1,Surfing,Not Specified,Not Specified
1970,January,1,Diving,Not Specified,Not Specified
1998,January,1,Spearfishing on scuba & transferring fish onto a stringer,Not Specified,Tiger Shark
1997,December,28,Spearfishing,02:00 PM,White Shark
1997,December,28,Sitting on surfboard,Not Specified,Not Specified
1997,December,25,Not Specified,Not Specified,Not Specified
1997,December,25,Swimming,Not Specified,Not Specified
1997,November,9,Scuba diving (submerged riding a scooter),Not Specified,White Shark
1997,November,5,Unknown,Not Specified,Not Specified
1997,October,28,Surf-skiing,Not Specified,White Shark
1997,October,28,Body boarding or surfing,07:20 AM,Tiger Shark
1997,October,24,Surfing,05:15 PM,Blacktip Shark
1997,October,21,Surfing,06:00 PM,Not Specified
1997,October,4,Swimming,08:30 AM,Not Specified
1997,September,16,Swimming,Not Specified,Not Specified
1997,September,9,Surfing,05:15 PM,Not Specified
1997,September,8,Surfing,Not Specified,Blacktip Shark
1997,September,6,Surfing,03:20 PM,Not Specified
1997,August,30,Surfing,01:00 PM,Not Specified
1997,August,27,Walking / surfing,11:20 AM,Not Specified
1997,August,24,Surfing (sitting on his board),12:30 PM,White Shark
1997,August,14,SCUBA diving,Not Specified,Not Specified
1997,August,14,SCUBA diving,Not Specified,Tiger Shark
1997,August,11,Floating on raft,02:16 PM,Not Specified
1997,August,11,Fishing,Not Specified,Not Specified
1997,August,11,Fishing,Not Specified,Oceanic Whitetip Shark
1997,August,10,Boogie boarding,11:48 AM,Not Specified
1997,August,9,Surfing,05:15 PM,Not Specified
1997,August,5,Wading,Not Specified,Not Specified
1997,August,4,Wade-fishing,Not Specified,Not Specified
1997,August,2,Body surfing,03:45 PM,Not Specified
1997,August,2,Wading / Surfing,09:15 AM,Not Specified
1997,July,27,Surfing,02:25 PM,Not Specified
1997,July,21,Surfing,12:45 PM,White Shark
1997,July,17,Surfing,Not Specified,Not Specified
1997,July,14,Standing,Not Specified,Blacktip Shark
1997,July,12,Fishing for octopus,Not Specified,White Shark
1997,July,2,Surfing,Not Specified,Not Specified
1997,June,24,Spearfishing / night diving,11:00 PM,Not Specified
1997,June,15,Snorkeling,02:30 PM,Tiger Shark
1997,June,9,Surfing,06:00 PM,Spinner Shark
1997,June,7,Bathing,Not Specified,Not Specified
1997,June,2,"Body surfing, stood up on sandbar",10:25 AM,Spinner Shark
1997,May,31,Spearfishing,Not Specified,Not Specified
1997,May,31,Surfing,11:00 AM,Not Specified
1997,May,31,Surfing,11:00 AM,Not Specified
1997,May,26,Spearfishing,Not Specified,Caribbean Reef Shark
1997,May,17,Spearfishing,Not Specified,Not Specified
1997,April,20,Windsurfing,Not Specified,White Shark
1997,February,28,Swimming,Not Specified,Not Specified
1997,February,28,Scuba diving,Not Specified,Tiger Shark
1997,February,21,Not Specified,Not Specified,Not Specified
1997,February,20,Not Specified,Not Specified,Not Specified
1997,February,3,Rowing ,Not Specified,Not Specified
1997,January,25,Snorkeling,Not Specified,Not Specified
1997,January,20,Windsurfing,06:00 PM,Tiger Shark
1997,January,3,Spearfishing,Not Specified,Bull Shark
1997,January,1,Watching seals,Not Specified,White Shark
1996,December,29,Surfing,06:00 PM,Not Specified
1996,December,10,Surfing,04:15 PM,White Shark
1996,December,1,Spearfishing,Not Specified,Not Specified
1996,December,1,Attempting to attract dolphins,Not Specified,Not Specified
1996,November,29,Surfing,08:30 AM,White Shark
1996,November,18,Surfing,05:00 PM,Not Specified
1996,October,28,Surfing,Not Specified,Not Specified
1996,October,28,Surfing,Not Specified,Not Specified
1996,October,9,Swimming or snorkeling,Not Specified,Not Specified
1996,October,5,Surfing,01:00 PM,White Shark
1996,October,3,Surfing,08:30 AM,Not Specified
1996,October,3,Surfing,07:19 AM,White Shark
1996,October,1,Not Specified,Not Specified,Not Specified
1996,September,18,Swimming,01:37 PM,Not Specified
1996,September,6,Diving for abalone,10:00 AM,White Shark
1996,September,6,Surfing / Swimming,12:15 PM,Not Specified
1996,September,2,Standing,06:05 PM,Not Specified
1996,September,2,Sitting on surfboard,01:25 PM,Not Specified
1996,September,1,Boogie boarding,Not Specified,Not Specified
1996,September,1,Spearfishing,07:19 AM,White Shark
1996,August,29,Body Boarding,04:00 PM,Tiger Shark
1996,August,13,Free diving for abalone,11:15 AM,White Shark
1996,August,11,Wade fishing,02:00 PM,Hammerhead Shark
1996,July,26,Standing,07:30 PM,Not Specified
1996,July,23,Swimming,Not Specified,White Shark
1996,July,23,Free diving with a pod of dolphins,06:00 PM,Oceanic Whitetip Shark
1996,July,21,Swimming,Not Specified,Not Specified
1996,July,20,Swimming,01:30 PM,Not Specified
1996,July,14,Not Specified,Not Specified,Not Specified
1996,July,10,Not Specified,01:45 PM,Not Specified
1996,July,4,Standing,02:00 PM,Not Specified
1996,July,4,Diving,Not Specified,Not Specified
1996,June,25,Body surfing,Not Specified,Not Specified
1996,June,6,Surfing,05:30 PM,White Shark
1996,June,4,Surfing,Not Specified,Not Specified
1996,May,28,Surfing,02:45 PM,White Shark
1996,May,24,Tech diving ,Not Specified,Not Specified
1996,May,18,Surfing,01:40 PM,Not Specified
1996,May,10,Shell Diving,11:00 AM,Not Specified
1996,May,7,Surfing,11:06 AM,Spinner Shark
1996,April,28,Not Specified,Not Specified,Not Specified
1996,April,25,Swimming,Not Specified,Wobbegong Shark
1996,April,25,Swimming,Not Specified,Wobbegong Shark
1996,April,7,Swimming,Not Specified,Not Specified
1996,March,5,Swimming breast stoke,07:00 AM,Tiger Shark
1996,March,1,Fishing in knee-deep water,Not Specified,Not Specified
1996,February,26,Dived naked into the water on a bet,Not Specified,Bronze Whaler Shark
1996,February,9,Not Specified,Not Specified,Not Specified
1996,February,9,Not Specified,Not Specified,Not Specified
1996,February,9,Diving ,Not Specified,Not Specified
1996,February,5,Boeing 757 enroute from Porta Plata plunged into the sea,Not Specified,Not Specified
1996,February,4,Swimming,Not Specified,Not Specified
1996,January,23,Wading,Not Specified,Nurse Shark
1996,January,22,Swimming,Not Specified,Bronze Whaler Shark
1996,January,16,Swimming with mask & snorkel,03:45 PM,Tiger Shark
1996,January,14,Not Specified,Not Specified,Not Specified
1996,January,12,Chumming for sharks,10:00 AM,Mako Shark
1996,January,10,Surfing,04:00 PM,Tiger Shark
1996,January,1,Not Specified,Not Specified,Tiger Shark
1996,January,1,Surfing,Not Specified,Tiger Shark
1995,December,18,Not Specified,Not Specified,Not Specified
1995,November,11,"Diving, gathering shellfish",Not Specified,White Shark
1995,November,25,Not Specified,Not Specified,Not Specified
1995,November,25,Fell off aircraft carrier,Not Specified,Not Specified
1995,November,17,Not Specified,Not Specified,Not Specified
1995,October,21,Surfing,Not Specified,Not Specified
1995,October,11,Playing / standing,02:30 PM,Not Specified
1995,October,1,Surfing,11:30 AM,Not Specified
1995,September,30,Surfing,Not Specified,Not Specified
1995,September,30,Surfing,Not Specified,Not Specified
1995,September,28,Windsurfing,05:30 PM,White Shark
1995,September,19,Surfing,Not Specified,Not Specified
